sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
11,560000000,0.816598,0.001988,0.027304,0.117490,0.062290,0.110000,0.042827,0.102667,0.022827,0.102667,0.022827,0,-0.437763,0.117333,0.102667,0.062827,0.022827,0.220000
11,600000000,0.821059,0.002109,0.029140,0.110069,0.041655,0.102667,0.022827,0.095333,0.002827,0.095333,0.002827,0,-0.507606,0.110000,0.095333,0.042827,0.002827,0.220000
11,620000000,0.823120,0.002168,0.029733,0.103105,0.029666,0.095333,0.002827,0.088000,-0.017173,0.088000,-0.017173,0,-0.565632,0.102667,0.088000,0.022827,-0.017173,0.220000
11,660000000,0.826922,0.002280,0.030372,0.094674,0.014352,0.088000,-0.017173,0.080667,-0.037173,0.080667,-0.037173,0,-0.653605,0.095333,0.080667,0.002827,-0.037173,0.220000
11,700000000,0.830444,0.002383,0.030052,0.087998,-0.008508,0.080667,-0.037173,0.078472,-0.057173,0.078472,-0.057173,0,-0.728579,0.088000,0.073333,-0.017173,-0.057173,0.220000
11,720000000,0.832072,0.002430,0.029550,0.081443,-0.025104,0.078472,-0.057173,0.085805,-0.069430,0.085805,-0.069430,0,-0.809154,0.085805,0.071138,-0.037173,-0.077173,0.220000
11,760000000,0.835254,0.002520,0.028087,0.080621,-0.040404,0.085805,-0.069430,0.093138,-0.075329,0.093138,-0.075329,0,-0.808790,0.093138,0.078472,-0.049430,-0.089430,0.220000
11,780000000,0.836968,0.002566,0.026936,0.085702,-0.057516,0.093138,-0.075329,0.100472,-0.073287,0.100472,-0.073287,0,-0.729425,0.100472,0.085805,-0.055329,-0.095329,0.220000
11,820000000,0.840661,0.002660,0.024336,0.098905,-0.071924,0.100472,-0.073287,0.107805,-0.061403,0.107805,-0.061403,0,-0.569578,0.107805,0.093138,-0.053287,-0.093287,0.220000
11,840000000,0.842667,0.002707,0.022870,0.100352,-0.073287,0.107805,-0.061403,0.115138,-0.062485,0.115138,-0.062485,0,-0.542695,0.115138,0.100472,-0.041403,-0.081403,0.220000
11,880000000,0.846947,0.002799,0.020355,0.107791,-0.061890,0.115138,-0.062485,0.107805,-0.042485,0.107805,-0.042485,0,3.748876,0.122472,0.107805,-0.042485,-0.082485,0.220000
11,920000000,0.851258,0.002881,0.018300,0.107805,-0.042816,0.107805,-0.042485,0.100472,-0.022485,0.100472,-0.022485,0,4.643500,0.115138,0.100472,-0.022485,-0.062485,0.220000
11,940000000,0.853414,0.002920,0.017445,0.107805,-0.042726,0.100472,-0.022485,0.093138,-0.002485,0.093138,-0.002485,0,5.025794,0.107805,0.093138,-0.002485,-0.042485,0.220000
11,980000000,0.857432,0.002988,0.016541,0.100472,-0.022595,0.093138,-0.002485,0.085805,0.017515,0.085805,0.017515,0,4.094175,0.100472,0.085805,0.017515,-0.022485,0.220000
12,0,0.859273,0.003018,0.016390,0.092041,-0.007556,0.085805,0.017515,0.078472,-0.002485,0.078472,-0.002485,0,-0.553963,0.093138,0.078472,0.037515,-0.002485,0.220000
12,40000000,0.862676,0.003073,0.016469,0.084341,0.001470,0.078472,-0.002485,0.071138,-0.022485,0.071138,-0.022485,0,-0.644273,0.085805,0.071138,0.017515,-0.022485,0.220000
12,60000000,0.864245,0.003099,0.016419,0.078477,-0.002504,0.071138,-0.022485,0.063805,-0.042485,0.063805,-0.042485,0,-0.726104,0.078472,0.063805,-0.002485,-0.042485,0.220000
12,100000000,0.867222,0.003148,0.015878,0.071142,-0.022488,0.063805,-0.042485,0.071138,-0.057535,0.071138,-0.057535,0,-0.808771,0.071138,0.056472,-0.022485,-0.062485,0.220000
12,120000000,0.868645,0.003170,0.015429,0.071138,-0.022487,0.071138,-0.057535,0.078472,-0.063115,0.078472,-0.063115,0,-0.804297,0.078472,0.063805,-0.037535,-0.077535,0.220000
12,160000000,0.871490,0.003212,0.013682,0.071138,-0.047397,0.078472,-0.063115,0.085805,-0.066888,0.085805,-0.066888,0,-0.779536,0.085805,0.071138,-0.043115,-0.083115,0.220000
12,180000000,0.873000,0.003232,0.012545,0.075522,-0.056811,0.085805,-0.066888,0.093138,-0.067536,0.093138,-0.067536,0,-0.725115,0.093138,0.078472,-0.046888,-0.086888,0.220000
12,220000000,0.876197,0.003270,0.010012,0.081392,-0.063736,0.093138,-0.067536,0.100472,-0.060555,0.100472,-0.060555,0,-0.602702,0.100472,0.085805,-0.047536,-0.087536,0.220000
12,240000000,0.878059,0.003288,0.008662,0.093079,-0.067529,0.100472,-0.060555,0.093138,-0.040555,0.093138,-0.040555,0,6.867757,0.107805,0.093138,-0.040555,-0.080555,0.220000
12,280000000,0.881942,0.003317,0.006118,0.100381,-0.060396,0.093138,-0.040555,0.085805,-0.020555,0.085805,-0.020555,0,8.180404,0.100472,0.085805,-0.020555,-0.060555,0.220000
12,300000000,0.883951,0.003331,0.004924,0.100471,-0.059688,0.085805,-0.020555,0.078472,-0.000555,0.078472,-0.000555,0,8.416431,0.093138,0.078472,-0.000555,-0.040555,0.220000
12,340000000,0.887483,0.003346,0.003356,0.085932,-0.035547,0.078472,-0.000555,0.071138,0.019445,0.071138,0.019445,0,7.524311,0.085805,0.071138,0.019445,-0.020555,0.220000
12,360000000,0.889113,0.003352,0.002950,0.081495,-0.020309,0.071138,0.019445,0.063805,0.039445,0.063805,0.039445,0,6.842456,0.078472,0.063805,0.039445,-0.000555,0.220000
12,400000000,0.892201,0.003363,0.002649,0.075916,-0.005050,0.063805,0.039445,0.056472,0.059445,0.056472,0.059445,0,5.616146,0.071138,0.056472,0.059445,0.019445,0.220000
12,440000000,0.894756,0.003370,0.003232,0.063866,0.014675,0.056472,0.059445,0.049138,0.079445,0.049138,0.079445,0,5.232507,0.063805,0.049138,0.079445,0.039445,0.220000
12,460000000,0.895917,0.003375,0.003923,0.058002,0.034572,0.049138,0.079445,0.041805,0.099445,0.041805,0.099445,0,5.815067,0.056472,0.041805,0.099445,0.059445,0.220000
12,500000000,0.897978,0.003385,0.005859,0.046602,0.056899,0.041805,0.099445,0.034472,0.119445,0.034472,0.119445,0,6.699153,0.049138,0.034472,0.119445,0.079445,0.220000
12,520000000,0.898815,0.003390,0.007148,0.041847,0.064446,0.034472,0.119445,0.027138,0.139445,0.027138,0.139445,0,7.011896,0.041805,0.027138,0.139445,0.099445,0.220000
12,560000000,0.900297,0.003403,0.010379,0.034485,0.089492,0.027138,0.139445,0.021233,0.159445,0.021233,0.159445,0,7.509279,0.034472,0.019805,0.159445,0.119445,0.220000
12,580000000,0.900986,0.003411,0.012170,0.034472,0.089523,0.021233,0.159445,0.023242,0.179445,0.023242,0.179445,0,7.720886,0.028566,0.013900,0.179445,0.139445,0.220000
12,620000000,0.901867,0.003423,0.016695,0.021236,0.114434,0.023242,0.179445,0.025111,0.199445,0.025111,0.199445,0,7.942535,0.030575,0.015908,0.199445,0.159445,0.220000
12,640000000,0.902323,0.003430,0.019382,0.022838,0.134377,0.025111,0.199445,0.027269,0.219445,0.027269,0.219445,0,8.047371,0.032444,0.017778,0.219445,0.179445,0.220000
12,680000000,0.903309,0.003451,0.025305,0.026044,0.156831,0.027269,0.219445,0.028982,0.239445,0.028982,0.239445,0,8.261960,0.034603,0.019936,0.239445,0.199445,0.220000
12,700000000,0.903854,0.003465,0.028587,0.027269,0.164126,0.028982,0.239445,0.030977,0.259445,0.030977,0.259445,0,8.375373,0.036315,0.021648,0.259445,0.219445,0.220000
12,740000000,0.904988,0.003499,0.035798,0.028981,0.188925,0.030977,0.259445,0.032514,0.279445,0.032514,0.279445,0,8.594522,0.038311,0.023644,0.279445,0.239445,0.220000
12,760000000,0.905581,0.003520,0.039678,0.029665,0.193960,0.032514,0.279445,0.034411,0.299445,0.034411,0.299445,0,8.702013,0.039848,0.025181,0.299445,0.259445,0.220000
12,800000000,0.906884,0.003573,0.048276,0.032685,0.216110,0.034411,0.299445,0.035790,0.319445,0.035790,0.319445,0,8.925476,0.041744,0.027078,0.319445,0.279445,0.220000
12,840000000,0.908258,0.003641,0.057808,0.034405,0.238177,0.035790,0.319445,0.037144,0.339445,0.037144,0.339445,0,9.138718,0.043124,0.028457,0.339445,0.299445,0.220000
12,860000000,0.908982,0.003682,0.062927,0.036245,0.255949,0.037144,0.339445,0.038885,0.359445,0.038885,0.359445,0,9.243833,0.044477,0.029810,0.359445,0.319445,0.220000
12,900000000,0.910474,0.003775,0.073589,0.037611,0.270362,0.038885,0.359445,0.040162,0.379445,0.040162,0.379445,0,9.447797,0.046218,0.031552,0.379445,0.339445,0.220000
12,920000000,0.911249,0.003829,0.079335,0.038871,0.287303,0.040162,0.379445,0.041847,0.399445,0.041847,0.399445,0,9.545273,0.047496,0.032829,0.399445,0.359445,0.220000
12,960000000,0.912849,0.003956,0.091283,0.041389,0.310257,0.041847,0.399445,0.043088,0.419445,0.043088,0.419445,0,9.734528,0.049181,0.034514,0.419445,0.379445,0.220000
13,0,0.914528,0.004105,0.103988,0.042435,0.323767,0.043088,0.419445,0.044313,0.439445,0.044313,0.439445,0,9.916772,0.050422,0.035755,0.439445,0.399445,0.220000
13,20000000,0.915385,0.004189,0.110707,0.043054,0.335957,0.044313,0.439445,0.045938,0.459445,0.045938,0.459445,0,10.001430,0.051647,0.036980,0.459445,0.419445,0.220000
13,60000000,0.917131,0.004377,0.124828,0.044267,0.360348,0.045938,0.459445,0.047198,0.479445,0.047198,0.479445,0,10.158265,0.053271,0.038605,0.479445,0.439445,0.220000
13,80000000,0.918010,0.004480,0.132030,0.044261,0.360088,0.047198,0.479445,0.048814,0.499445,0.048814,0.499445,0,10.231585,0.054531,0.039864,0.499445,0.459445,0.220000
13,120000000,0.919879,0.004720,0.147416,0.047128,0.384224,0.048814,0.499445,0.050055,0.519445,0.050055,0.519445,0,10.377534,0.056147,0.041481,0.519445,0.479445,0.220000
13,140000000,0.920832,0.004851,0.155392,0.048088,0.398823,0.050055,0.519445,0.051642,0.539445,0.051642,0.539445,0,10.445822,0.057388,0.042721,0.539445,0.499445,0.220000
13,180000000,0.922770,0.005142,0.171826,0.049250,0.413257,0.051642,0.539445,0.052909,0.559445,0.052909,0.559445,0,10.573711,0.058976,0.044309,0.559445,0.519445,0.220000
13,200000000,0.923787,0.005307,0.180474,0.051526,0.432411,0.052909,0.559445,0.054476,0.579445,0.054476,0.579445,0,10.636621,0.060242,0.045576,0.579445,0.539445,0.220000
13,240000000,0.925845,0.005664,0.198295,0.052766,0.456514,0.054476,0.579445,0.055755,0.599445,0.055755,0.599445,0,10.751405,0.061810,0.047143,0.599445,0.559445,0.220000
13,280000000,0.927956,0.006069,0.216881,0.054699,0.473133,0.055755,0.599445,0.055273,0.600000,0.055273,0.600000,0,10.855226,0.063088,0.048422,0.600000,0.579445,0.220000
13,300000000,0.929045,0.006291,0.226479,0.055558,0.479908,0.055273,0.600000,0.055020,0.600000,0.055020,0.600000,0,10.905155,0.062606,0.047940,0.600000,0.580000,0.220000
13,340000000,0.931203,0.006763,0.245928,0.055044,0.489750,0.055020,0.600000,0.054587,0.600000,0.054587,0.600000,0,10.991653,0.062353,0.047687,0.600000,0.580000,0.220000
13,360000000,0.932275,0.007013,0.255715,0.055026,0.489358,0.054587,0.600000,0.054398,0.600000,0.054398,0.600000,0,11.029884,0.061920,0.047254,0.600000,0.580000,0.220000
13,400000000,0.934386,0.007535,0.275271,0.054306,0.488715,0.054398,0.600000,0.054074,0.600000,0.054074,0.600000,0,11.095871,0.061731,0.047064,0.600000,0.580000,0.220000
13,440000000,0.936479,0.008092,0.294799,0.054080,0.488010,0.054074,0.600000,0.053797,0.600000,0.053797,0.600000,0,11.153063,0.061408,0.046741,0.600000,0.580000,0.220000
13,460000000,0.937516,0.008384,0.304552,0.053821,0.487687,0.053797,0.600000,0.053677,0.600000,0.053677,0.600000,0,11.178062,0.061130,0.046464,0.600000,0.580000,0.220000
13,480000000,0.938542,0.008682,0.314301,0.053443,0.487410,0.053677,0.600000,0.053570,0.600000,0.053570,0.600000,0,11.200254,0.061010,0.046343,0.600000,0.580000,0.220000
13,520000000,0.940583,0.009306,0.333776,0.053282,0.486723,0.053570,0.600000,0.053384,0.600000,0.053384,0.600000,0,11.239323,0.060904,0.046237,0.600000,0.580000,0.220000
13,540000000,0.941597,0.009632,0.343504,0.053203,0.486391,0.053384,0.600000,0.053304,0.600000,0.053304,0.600000,0,11.256234,0.060717,0.046051,0.600000,0.580000,0.220000
13,580000000,0.943605,0.010306,0.362942,0.052928,0.485761,0.053304,0.600000,0.053171,0.600000,0.053171,0.600000,0,11.284264,0.060637,0.045970,0.600000,0.580000,0.220000
13,620000000,0.945597,0.011015,0.382353,0.052805,0.485120,0.053171,0.600000,0.053068,0.600000,0.053068,0.600000,0,11.306269,0.060505,0.045838,0.600000,0.580000,0.220000
13,640000000,0.946584,0.011382,0.392050,0.052619,0.484832,0.053068,0.600000,0.053028,0.600000,0.053028,0.600000,0,11.314756,0.060401,0.045735,0.600000,0.580000,0.220000
13,680000000,0.948543,0.012141,0.411425,0.052492,0.484216,0.053028,0.600000,0.052969,0.600000,0.052969,0.600000,0,11.327437,0.060361,0.045695,0.600000,0.580000,0.220000
13,700000000,0.949516,0.012534,0.421103,0.052442,0.483901,0.052969,0.600000,0.052948,0.600000,0.052948,0.600000,0,11.331796,0.060302,0.045635,0.600000,0.580000,0.220000
13,740000000,0.951449,0.013344,0.440441,0.052317,0.483309,0.052948,0.600000,0.052926,0.600000,0.052926,0.600000,0,11.336615,0.060282,0.045615,0.600000,0.580000,0.220000
13,760000000,0.952409,0.013762,0.450101,0.052294,0.482997,0.052926,0.600000,0.052923,0.600000,0.052923,0.600000,0,11.337153,0.060259,0.045593,0.600000,0.580000,0.220000
13,800000000,0.954314,0.014622,0.469403,0.052225,0.482409,0.052923,0.600000,0.052935,0.600000,0.052935,0.600000,0,11.334664,0.060257,0.045590,0.600000,0.580000,0.220000
13,820000000,0.955260,0.015066,0.479045,0.052199,0.482108,0.052935,0.600000,0.052949,0.600000,0.052949,0.600000,0,11.331703,0.060268,0.045602,0.600000,0.580000,0.220000
13,860000000,0.957139,0.015977,0.498312,0.052158,0.481531,0.052949,0.600000,0.052992,0.600000,0.052992,0.600000,0,11.322481,0.060282,0.045615,0.600000,0.580000,0.220000
13,880000000,0.958071,0.016446,0.507937,0.052152,0.481233,0.052992,0.600000,0.053021,0.600000,0.053021,0.600000,0,11.316282,0.060325,0.045659,0.600000,0.580000,0.220000
13,920000000,0.959924,0.017408,0.527169,0.052146,0.480662,0.053021,0.600000,0.053094,0.600000,0.053094,0.600000,0,11.300805,0.060354,0.045688,0.600000,0.580000,0.220000
13,940000000,0.960843,0.017902,0.536777,0.052122,0.480380,0.053094,0.600000,0.053137,0.600000,0.053137,0.600000,0,11.291513,0.060427,0.045760,0.600000,0.580000,0.220000
13,980000000,0.962669,0.018915,0.555974,0.052173,0.479805,0.053137,0.600000,0.053237,0.600000,0.053237,0.600000,0,11.270254,0.060471,0.045804,0.600000,0.580000,0.220000
14,0,0.963575,0.019435,0.565565,0.052178,0.479521,0.053237,0.600000,0.053295,0.600000,0.053295,0.600000,0,11.258162,0.060571,0.045904,0.600000,0.580000,0.220000
14,40000000,0.965373,0.020499,0.584729,0.052189,0.478978,0.053295,0.600000,0.053423,0.600000,0.053423,0.600000,0,11.231081,0.060628,0.045961,0.600000,0.580000,0.220000
14,60000000,0.966266,0.021044,0.594303,0.052272,0.478671,0.053423,0.600000,0.053493,0.600000,0.053493,0.600000,0,11.216324,0.060757,0.046090,0.600000,0.580000,0.220000
14,100000000,0.968038,0.022159,0.613433,0.052349,0.478117,0.053493,0.600000,0.053647,0.600000,0.053647,0.600000,0,11.184137,0.060827,0.046160,0.600000,0.580000,0.220000
14,120000000,0.968917,0.022730,0.622990,0.052347,0.477853,0.053647,0.600000,0.053731,0.600000,0.053731,0.600000,0,11.166692,0.060981,0.046314,0.600000,0.580000,0.220000
14,160000000,0.970665,0.023899,0.642087,0.052495,0.477284,0.053731,0.600000,0.053910,0.600000,0.053910,0.600000,0,11.129725,0.061065,0.046398,0.600000,0.580000,0.220000
14,180000000,0.971531,0.024495,0.651627,0.052553,0.477002,0.053910,0.600000,0.054006,0.600000,0.054006,0.600000,0,11.109913,0.061243,0.046576,0.600000,0.580000,0.220000
14,220000000,0.973249,0.025714,0.670691,0.052665,0.476461,0.054006,0.600000,0.054212,0.600000,0.054212,0.600000,0,11.067646,0.061339,0.046672,0.600000,0.580000,0.220000
14,240000000,0.974101,0.026337,0.680215,0.052748,0.476175,0.054212,0.600000,0.054321,0.600000,0.054321,0.600000,0,11.045426,0.061545,0.046879,0.600000,0.580000,0.220000
14,280000000,0.975792,0.027608,0.699246,0.052900,0.475629,0.054321,0.600000,0.054553,0.600000,0.054553,0.600000,0,10.998511,0.061654,0.046988,0.600000,0.580000,0.220000
14,300000000,0.976630,0.028256,0.708753,0.052909,0.475384,0.054553,0.600000,0.054676,0.600000,0.054676,0.600000,0,10.973782,0.061886,0.047220,0.600000,0.580000,0.220000
14,340000000,0.978296,0.029582,0.727750,0.053160,0.474805,0.054676,0.600000,0.054932,0.600000,0.054932,0.600000,0,10.922620,0.062009,0.047342,0.600000,0.580000,0.220000
14,360000000,0.979121,0.030258,0.737241,0.053231,0.474313,0.054932,0.600000,0.055067,0.600000,0.055067,0.600000,0,10.895759,0.062265,0.047599,0.600000,0.580000,0.220000
14,400000000,0.980754,0.031634,0.756207,0.053436,0.473991,0.055067,0.600000,0.055353,0.600000,0.055353,0.600000,0,10.839454,0.062401,0.047734,0.600000,0.580000,0.220000
14,440000000,0.982369,0.033046,0.775150,0.053596,0.473469,0.055353,0.600000,0.055657,0.600000,0.055657,0.600000,0,10.780266,0.062687,0.048020,0.600000,0.580000,0.220000
14,460000000,0.983170,0.033766,0.784613,0.053795,0.473156,0.055657,0.600000,0.055816,0.600000,0.055816,0.600000,0,10.749644,0.062991,0.048324,0.600000,0.580000,0.220000
14,500000000,0.984757,0.035233,0.803524,0.054107,0.472568,0.055816,0.600000,0.056148,0.600000,0.056148,0.600000,0,10.685971,0.063149,0.048482,0.600000,0.580000,0.220000
14,540000000,0.986324,0.036736,0.822411,0.054279,0.472060,0.056148,0.600000,0.056500,0.600000,0.056500,0.600000,0,10.619429,0.063482,0.048815,0.600000,0.580000,0.220000
14,560000000,0.987100,0.037502,0.831847,0.054450,0.471769,0.056500,0.600000,0.056684,0.600000,0.056684,0.600000,0,10.585072,0.063834,0.049167,0.600000,0.580000,0.220000
14,600000000,0.988637,0.039061,0.850701,0.054923,0.471115,0.056684,0.600000,0.057066,0.600000,0.057066,0.600000,0,10.514134,0.064017,0.049350,0.600000,0.580000,0.220000
14,620000000,0.989399,0.039854,0.860119,0.054900,0.470930,0.057066,0.600000,0.057265,0.600000,0.057265,0.600000,0,10.477535,0.064399,0.049733,0.600000,0.580000,0.220000
14,660000000,0.990907,0.041471,0.878938,0.055225,0.470366,0.057265,0.600000,0.057679,0.600000,0.057679,0.600000,0,10.402388,0.064599,0.049932,0.600000,0.580000,0.220000
14,680000000,0.991651,0.042291,0.888341,0.055299,0.470136,0.057679,0.600000,0.057896,0.600000,0.057896,0.600000,0,10.363341,0.065012,0.050346,0.600000,0.580000,0.220000
14,720000000,0.993119,0.043954,0.907133,0.055412,0.469696,0.057896,0.600000,0.058353,0.600000,0.058353,0.600000,0,10.282298,0.065230,0.050563,0.600000,0.580000,0.220000
14,740000000,0.993849,0.044804,0.916517,0.055939,0.469224,0.058353,0.600000,0.058587,0.600000,0.058587,0.600000,0,10.241163,0.065686,0.051019,0.600000,0.580000,0.220000
14,780000000,0.995289,0.046530,0.935271,0.056337,0.468639,0.058587,0.600000,0.059077,0.600000,0.059077,0.600000,0,10.156191,0.065920,0.051254,0.600000,0.580000,0.220000
14,820000000,0.996707,0.048295,0.954002,0.056714,0.468077,0.059077,0.600000,0.059594,0.600000,0.059594,0.600000,0,10.068051,0.066411,0.051744,0.600000,0.580000,0.220000
14,840000000,0.997409,0.049194,0.963357,0.056972,0.467755,0.059594,0.600000,0.059862,0.600000,0.059862,0.600000,0,10.023062,0.066928,0.052261,0.600000,0.580000,0.220000
14,880000000,0.998795,0.051020,0.982051,0.057430,0.467159,0.059862,0.600000,0.060420,0.600000,0.060420,0.600000,0,9.930469,0.067195,0.052529,0.600000,0.580000,0.220000
14,900000000,0.999478,0.051947,0.991390,0.057489,0.466956,0.060420,0.600000,0.060712,0.600000,0.060712,0.600000,0,9.882787,0.067753,0.053087,0.600000,0.580000,0.220000
14,940000000,1.000835,0.053841,1.010043,0.058165,0.466246,0.060712,0.600000,0.061311,0.600000,0.061311,0.600000,0,9.786169,0.068045,0.053378,0.600000,0.580000,0.220000
14,960000000,1.001503,0.054802,1.019362,0.058426,0.465933,0.061311,0.600000,0.061624,0.600000,0.061624,0.600000,0,9.736396,0.068644,0.053978,0.600000,0.580000,0.220000
15,0,1.002818,0.056749,1.037984,0.058914,0.465338,0.061624,0.600000,0.062281,0.600000,0.062281,0.600000,0,9.633795,0.068958,0.054291,0.600000,0.580000,0.220000
15,20000000,1.003468,0.057742,1.047284,0.059246,0.464989,0.062281,0.600000,0.062620,0.600000,0.062620,0.600000,0,9.581534,0.069614,0.054947,0.600000,0.580000,0.220000
15,60000000,1.004751,0.059759,1.065864,0.059840,0.464345,0.062620,0.600000,0.063328,0.600000,0.063328,0.600000,0,9.474505,0.069954,0.055287,0.600000,0.580000,0.220000
15,80000000,1.005384,0.060786,1.075144,0.060224,0.463969,0.063328,0.600000,0.063695,0.600000,0.063695,0.600000,0,9.419827,0.070661,0.055995,0.600000,0.580000,0.220000
15,120000000,1.006633,0.062877,1.093680,0.060792,0.463355,0.063695,0.600000,0.064459,0.600000,0.064459,0.600000,0,9.308202,0.071029,0.056362,0.600000,0.580000,0.220000
15,140000000,1.007247,0.063936,1.102941,0.061128,0.463014,0.064459,0.600000,0.064859,0.600000,0.064859,0.600000,0,9.250779,0.071793,0.057126,0.600000,0.580000,0.220000
15,180000000,1.008450,0.066083,1.121446,0.061764,0.462365,0.064859,0.600000,0.065699,0.600000,0.065699,0.600000,0,9.132567,0.072193,0.057526,0.600000,0.580000,0.220000
15,220000000,1.009630,0.068280,1.139921,0.062339,0.461762,0.065699,0.600000,0.066585,0.600000,0.066585,0.600000,0,9.011017,0.073032,0.058366,0.600000,0.580000,0.220000
15,240000000,1.010211,0.069399,1.149146,0.062967,0.461256,0.066585,0.600000,0.067046,0.600000,0.067046,0.600000,0,8.949042,0.073918,0.059252,0.600000,0.580000,0.220000
15,280000000,1.011351,0.071671,1.167577,0.063969,0.460400,0.067046,0.600000,0.068013,0.600000,0.068013,0.600000,0,8.821885,0.074380,0.059713,0.600000,0.580000,0.220000
15,300000000,1.011912,0.072829,1.176779,0.064213,0.460140,0.068013,0.600000,0.068516,0.600000,0.068516,0.600000,0,8.757050,0.075346,0.060679,0.600000,0.580000,0.220000
15,340000000,1.013013,0.075181,1.195163,0.065110,0.459366,0.068516,0.600000,0.069571,0.600000,0.069571,0.600000,0,8.624303,0.075850,0.061183,0.600000,0.580000,0.220000
15,380000000,1.014087,0.077590,1.213513,0.066575,0.458246,0.069571,0.600000,0.070690,0.600000,0.070690,0.600000,0,8.487706,0.076904,0.062238,0.600000,0.580000,0.220000
15,400000000,1.014613,0.078815,1.222676,0.066563,0.458161,0.070690,0.600000,0.071277,0.600000,0.071277,0.600000,0,8.417855,0.078024,0.063357,0.600000,0.580000,0.220000
15,440000000,1.015647,0.081316,1.240972,0.067611,0.457325,0.071277,0.600000,0.072502,0.600000,0.072502,0.600000,0,8.275596,0.078610,0.063944,0.600000,0.580000,0.220000
15,460000000,1.016153,0.082590,1.250106,0.068466,0.456701,0.072502,0.600000,0.073144,0.600000,0.073144,0.600000,0,8.202963,0.079836,0.065169,0.600000,0.580000,0.220000
15,500000000,1.017144,0.085185,1.268348,0.069374,0.455977,0.073144,0.600000,0.074493,0.600000,0.074493,0.600000,0,8.054464,0.080478,0.065811,0.600000,0.580000,0.220000
15,540000000,1.018094,0.087820,1.286569,0.069908,0.455501,0.074493,0.600000,0.075951,0.600000,0.075951,0.600000,0,7.899847,0.081826,0.067160,0.600000,0.580000,0.220000
15,560000000,1.018558,0.089160,1.295666,0.070801,0.454864,0.075951,0.600000,0.076719,0.600000,0.076719,0.600000,0,7.820718,0.083284,0.068618,0.600000,0.580000,0.220000
15,600000000,1.019460,0.091891,1.313831,0.072449,0.453697,0.076719,0.600000,0.078340,0.600000,0.078340,0.600000,0,7.658909,0.084053,0.069386,0.600000,0.580000,0.220000
15,620000000,1.019902,0.093291,1.322894,0.073294,0.453110,0.078340,0.600000,0.079190,0.600000,0.079190,0.600000,0,7.576667,0.085673,0.071007,0.600000,0.580000,0.220000
15,660000000,1.020757,0.096138,1.340992,0.074832,0.452046,0.079190,0.600000,0.083368,0.600000,0.083368,0.600000,0,7.197009,0.086524,0.071857,0.600000,0.580000,0.220000
15,680000000,1.021172,0.097588,1.350026,0.075308,0.451709,0.083368,0.600000,0.085151,0.600000,0.085151,0.600000,0,7.046276,0.090701,0.076035,0.600000,0.580000,0.220000
15,720000000,1.022007,0.100667,1.367983,0.079629,0.448927,0.085151,0.600000,0.092485,0.586065,0.092485,0.586065,0,6.336891,0.092485,0.077818,0.600000,0.580000,0.220000
15,740000000,1.022410,0.102235,1.376946,0.080822,0.448169,0.092485,0.586065,0.098110,0.600000,0.098110,0.600000,0,6.115568,0.099818,0.085151,0.600000,0.566065,0.220000
15,780000000,1.023212,0.105531,1.394766,0.088048,0.443123,0.098110,0.600000,0.105444,0.580000,0.105444,0.580000,0,5.230957,0.105444,0.090777,0.600000,0.580000,0.220000
15,800000000,1.023630,0.107361,1.403567,0.093735,0.440061,0.105444,0.580000,0.112777,0.560000,0.112777,0.560000,0,4.691241,0.112777,0.098110,0.600000,0.560000,0.220000
15,840000000,1.024452,0.111196,1.421071,0.100785,0.435876,0.112777,0.560000,0.120110,0.540000,0.120110,0.540000,0,4.063257,0.120110,0.105444,0.580000,0.540000,0.220000
15,880000000,1.025271,0.115359,1.438376,0.111010,0.429201,0.120110,0.540000,0.127444,0.520000,0.127444,0.520000,0,3.374341,0.127444,0.112777,0.560000,0.520000,0.220000
15,900000000,1.025684,0.117623,1.446932,0.114922,0.427773,0.127444,0.520000,0.134777,0.500000,0.134777,0.500000,0,3.132781,0.134777,0.120110,0.540000,0.500000,0.220000
15,940000000,1.026491,0.122398,1.463917,0.122058,0.424197,0.134777,0.500000,0.142110,0.480000,0.142110,0.480000,0,2.724605,0.142110,0.127444,0.520000,0.480000,0.220000
15,960000000,1.026880,0.124876,1.472238,0.125239,0.416039,0.142110,0.480000,0.149444,0.460000,0.149444,0.460000,0,2.552786,0.149444,0.134777,0.500000,0.460000,0.220000
16,0,1.027654,0.130281,1.488115,0.136361,0.397281,0.149444,0.460000,0.156777,0.440000,0.156777,0.440000,0,2.117583,0.156777,0.142110,0.480000,0.440000,0.220000
16,20000000,1.028024,0.133114,1.495639,0.142650,0.376181,0.156777,0.440000,0.164110,0.420000,0.164110,0.420000,0,1.916499,0.164110,0.149444,0.460000,0.420000,0.220000
16,60000000,1.028730,0.139030,1.510108,0.153888,0.348838,0.164110,0.420000,0.171444,0.400000,0.171444,0.400000,0,1.597817,0.171444,0.156777,0.440000,0.400000,0.220000
16,100000000,1.029392,0.145379,1.523638,0.160818,0.333210,0.171444,0.400000,0.178777,0.380000,0.178777,0.380000,0,1.397006,0.178777,0.164110,0.420000,0.380000,0.220000
