sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
106,440000000,0.380802,1.220372,1.365656,0.219765,-0.027441,0.220000,-0.028335,0.220000,-0.028375,0.220000,-0.028375,0,-0.128978,0.220000,0.212667,-0.008335,-0.048335,0.220000
106,460000000,0.381699,1.224674,1.365102,0.219706,-0.027891,0.220000,-0.028375,0.220000,-0.028386,0.220000,-0.028386,0,-0.129028,0.220000,0.212667,-0.008375,-0.048375,0.220000
106,500000000,0.383501,1.233275,1.363985,0.219696,-0.027978,0.220000,-0.028386,0.220000,-0.028392,0.220000,-0.028392,0,-0.129055,0.220000,0.212667,-0.008386,-0.048386,0.220000
106,540000000,0.385310,1.241878,1.362887,0.219799,-0.027211,0.220000,-0.028392,0.220000,-0.028442,0.220000,-0.028442,0,-0.129284,0.220000,0.212667,-0.008392,-0.048392,0.220000
106,560000000,0.386216,1.246181,1.362356,0.219890,-0.026531,0.220000,-0.028442,0.220000,-0.028539,0.220000,-0.028539,0,-0.129723,0.220000,0.212667,-0.008442,-0.048442,0.220000
106,600000000,0.388030,1.254792,1.361323,0.219996,-0.025776,0.220000,-0.028539,0.220000,-0.028770,0.220000,-0.028770,0,-0.130773,0.220000,0.212667,-0.008539,-0.048539,0.220000
106,620000000,0.388940,1.259097,1.360804,0.219996,-0.025963,0.220000,-0.028770,0.220000,-0.028915,0.220000,-0.028915,0,-0.131432,0.220000,0.212667,-0.008770,-0.048770,0.220000
106,660000000,0.390767,1.267705,1.359760,0.219996,-0.026105,0.220000,-0.028915,0.220000,-0.029177,0.220000,-0.029177,0,-0.132625,0.220000,0.212667,-0.008915,-0.048915,0.220000
106,680000000,0.391684,1.272008,1.359236,0.219996,-0.026211,0.220000,-0.029177,0.220000,-0.029335,0.220000,-0.029335,0,-0.133341,0.220000,0.212667,-0.009177,-0.049177,0.220000
106,720000000,0.393524,1.280613,1.358182,0.219996,-0.026456,0.220000,-0.029335,0.220000,-0.029626,0.220000,-0.029626,0,-0.134663,0.220000,0.212667,-0.009335,-0.049335,0.220000
106,740000000,0.394448,1.284915,1.357653,0.219996,-0.026447,0.220000,-0.029626,0.220000,-0.029799,0.220000,-0.029799,0,-0.135450,0.220000,0.212667,-0.009626,-0.049626,0.220000
106,780000000,0.396302,1.293518,1.356578,0.219996,-0.026875,0.220000,-0.029799,0.220000,-0.030108,0.220000,-0.030108,0,-0.136855,0.220000,0.212667,-0.009799,-0.049799,0.220000
106,800000000,0.397233,1.297818,1.356038,0.219996,-0.027021,0.220000,-0.030108,0.220000,-0.030290,0.220000,-0.030290,0,-0.137683,0.220000,0.212667,-0.010108,-0.050108,0.220000
106,840000000,0.399100,1.306417,1.354952,0.219996,-0.027264,0.220000,-0.030290,0.220000,-0.030638,0.220000,-0.030638,0,-0.139262,0.220000,0.212667,-0.010290,-0.050290,0.220000
106,880000000,0.400977,1.315015,1.353851,0.219996,-0.027522,0.220000,-0.030638,0.220000,-0.031020,0.220000,-0.031020,0,-0.141001,0.220000,0.212667,-0.010638,-0.050638,0.220000
106,900000000,0.401919,1.319313,1.353295,0.219996,-0.027824,0.220000,-0.031020,0.220000,-0.031215,0.220000,-0.031215,0,-0.141887,0.220000,0.212667,-0.011020,-0.051020,0.220000
106,940000000,0.403811,1.327907,1.352175,0.219996,-0.028205,0.220000,-0.031215,0.220000,-0.031647,0.220000,-0.031647,0,-0.143850,0.220000,0.212667,-0.011215,-0.051215,0.220000
106,960000000,0.404760,1.332203,1.351607,0.219996,-0.028366,0.220000,-0.031647,0.220000,-0.031869,0.220000,-0.031869,0,-0.144860,0.220000,0.212667,-0.011647,-0.051647,0.220000
107,0,0.406666,1.340794,1.350462,0.219996,-0.028773,0.220000,-0.031869,0.220000,-0.032342,0.220000,-0.032342,0,-0.147010,0.220000,0.212667,-0.011869,-0.051869,0.220000
107,20000000,0.407622,1.345089,1.349884,0.219995,-0.028899,0.220000,-0.032342,0.220000,-0.032592,0.220000,-0.032592,0,-0.148143,0.220000,0.212667,-0.012342,-0.052342,0.220000
107,60000000,0.409543,1.353676,1.348707,0.219995,-0.029426,0.220000,-0.032592,0.220000,-0.033095,0.220000,-0.033095,0,-0.150432,0.220000,0.212667,-0.012592,-0.052592,0.220000
107,80000000,0.410507,1.357970,1.348115,0.219995,-0.029611,0.220000,-0.033095,0.220000,-0.033369,0.220000,-0.033369,0,-0.151676,0.220000,0.212667,-0.013095,-0.053095,0.220000
107,120000000,0.412442,1.366554,1.346918,0.219995,-0.030176,0.220000,-0.033369,0.220000,-0.033928,0.220000,-0.033928,0,-0.154219,0.220000,0.212667,-0.013369,-0.053369,0.220000
107,160000000,0.414388,1.375136,1.345699,0.219995,-0.030545,0.220000,-0.033928,0.220000,-0.034542,0.220000,-0.034542,0,-0.157009,0.220000,0.212667,-0.013928,-0.053928,0.220000
107,180000000,0.415365,1.379426,1.345081,0.219995,-0.030920,0.220000,-0.034542,0.220000,-0.034834,0.220000,-0.034834,0,-0.158337,0.220000,0.212667,-0.014542,-0.054542,0.220000
107,220000000,0.417326,1.388004,1.343829,0.219995,-0.031702,0.220000,-0.034834,0.220000,-0.035506,0.220000,-0.035506,0,-0.161391,0.220000,0.212667,-0.014834,-0.054834,0.220000
107,240000000,0.418311,1.392293,1.343193,0.219995,-0.031773,0.220000,-0.035506,0.220000,-0.035825,0.220000,-0.035825,0,-0.162840,0.220000,0.212667,-0.015506,-0.055506,0.220000
107,280000000,0.420288,1.400867,1.341903,0.219995,-0.032407,0.220000,-0.035825,0.220000,-0.036559,0.220000,-0.036559,0,-0.166179,0.220000,0.212667,-0.015825,-0.055825,0.220000
107,300000000,0.421281,1.405154,1.341247,0.219995,-0.032809,0.220000,-0.036559,0.220000,-0.036904,0.220000,-0.036904,0,-0.167748,0.220000,0.212667,-0.016559,-0.056559,0.220000
107,340000000,0.423275,1.413725,1.339911,0.219994,-0.033398,0.220000,-0.036904,0.220000,-0.037702,0.220000,-0.037702,0,-0.171371,0.220000,0.212667,-0.016904,-0.056904,0.220000
107,360000000,0.424277,1.418009,1.339237,0.219994,-0.033721,0.220000,-0.037702,0.220000,-0.038082,0.220000,-0.038082,0,-0.173100,0.220000,0.212667,-0.017702,-0.057702,0.220000
107,400000000,0.426288,1.426576,1.337868,0.219994,-0.034738,0.220000,-0.038082,0.220000,-0.038974,0.220000,-0.038974,0,-0.177153,0.220000,0.212667,-0.018082,-0.058082,0.220000
107,420000000,0.427298,1.430858,1.337171,0.219994,-0.034831,0.220000,-0.038974,0.220000,-0.039390,0.220000,-0.039390,0,-0.179046,0.220000,0.212667,-0.018974,-0.058974,0.220000
107,460000000,0.429327,1.439421,1.335747,0.219991,-0.035691,0.220000,-0.039390,0.220000,-0.040359,0.220000,-0.040359,0,-0.183449,0.220000,0.212667,-0.019390,-0.059390,0.220000
107,480000000,0.430346,1.443701,1.335029,0.219985,-0.035876,0.220000,-0.040359,0.220000,-0.040821,0.220000,-0.040821,0,-0.185550,0.220000,0.212667,-0.020359,-0.060359,0.220000
107,520000000,0.432394,1.452258,1.333570,0.219954,-0.036741,0.220000,-0.040821,0.220000,-0.041898,0.220000,-0.041898,0,-0.190448,0.220000,0.212667,-0.020821,-0.060821,0.220000
107,540000000,0.433423,1.456535,1.332813,0.219936,-0.037854,0.220000,-0.041898,0.220000,-0.042387,0.220000,-0.042387,0,-0.192669,0.220000,0.212667,-0.021898,-0.061898,0.220000
107,580000000,0.435493,1.465084,1.331271,0.219890,-0.039120,0.220000,-0.042387,0.220000,-0.043514,0.220000,-0.043514,0,-0.197789,0.220000,0.212667,-0.022387,-0.062387,0.220000
107,600000000,0.436534,1.469356,1.330483,0.219865,-0.039385,0.220000,-0.043514,0.220000,-0.044046,0.220000,-0.044046,0,-0.200211,0.220000,0.212667,-0.023514,-0.063514,0.220000
107,640000000,0.438626,1.477897,1.328845,0.219843,-0.041108,0.220000,-0.044046,0.220000,-0.045229,0.220000,-0.045229,0,-0.205585,0.220000,0.212667,-0.024046,-0.064046,0.220000
107,660000000,0.439675,1.482168,1.328027,0.219917,-0.040873,0.220000,-0.045229,0.220000,-0.045851,0.220000,-0.045851,0,-0.208415,0.220000,0.212667,-0.025229,-0.065229,0.220000
107,700000000,0.441782,1.490712,1.326389,0.219993,-0.041469,0.220000,-0.045851,0.220000,-0.047298,0.220000,-0.047298,0,-0.214991,0.220000,0.212667,-0.025851,-0.065851,0.220000
107,720000000,0.442840,1.494983,1.325546,0.219992,-0.042152,0.220000,-0.047298,0.220000,-0.048008,0.220000,-0.048008,0,-0.218216,0.220000,0.212667,-0.027298,-0.067298,0.220000
107,760000000,0.444967,1.503522,1.323827,0.219992,-0.043523,0.220000,-0.048008,0.220000,-0.049571,0.220000,-0.049571,0,-0.225324,0.220000,0.212667,-0.028008,-0.068008,0.220000
107,780000000,0.446036,1.507790,1.322953,0.219992,-0.043709,0.220000,-0.049571,0.220000,-0.050373,0.220000,-0.050373,0,-0.228970,0.220000,0.212667,-0.029571,-0.069571,0.220000
107,820000000,0.448186,1.516323,1.321125,0.219992,-0.045667,0.220000,-0.050373,0.220000,-0.052054,0.220000,-0.052054,0,-0.236610,0.220000,0.212667,-0.030373,-0.070373,0.220000
107,860000000,0.450350,1.524852,1.319279,0.219991,-0.046380,0.220000,-0.052054,0.220000,-0.053922,0.220000,-0.053922,0,-0.245098,0.220000,0.212667,-0.032054,-0.072054,0.220000
107,880000000,0.451438,1.529115,1.318331,0.219991,-0.047401,0.220000,-0.053922,0.220000,-0.054854,0.220000,-0.054854,0,-0.249335,0.220000,0.212667,-0.033922,-0.073922,0.220000
107,920000000,0.453627,1.537638,1.316339,0.219991,-0.049779,0.220000,-0.054854,0.220000,-0.056892,0.220000,-0.056892,0,-0.258601,0.220000,0.212667,-0.034854,-0.074854,0.220000
107,940000000,0.454727,1.541898,1.315327,0.219990,-0.050604,0.220000,-0.056892,0.220000,-0.057925,0.220000,-0.057925,0,-0.263296,0.220000,0.212667,-0.036892,-0.076892,0.220000
107,980000000,0.456941,1.550415,1.313274,0.219990,-0.052088,0.220000,-0.057925,0.220000,-0.060289,0.220000,-0.060289,0,-0.274041,0.220000,0.212667,-0.037925,-0.077925,0.220000
108,20000000,0.459172,1.558927,1.311127,0.219989,-0.053740,0.220000,-0.060289,0.220000,-0.062735,0.220000,-0.062735,0,-0.285161,0.220000,0.212667,-0.040289,-0.080289,0.220000
108,40000000,0.460294,1.563182,1.310011,0.219989,-0.055807,0.220000,-0.062735,0.220000,-0.064054,0.220000,-0.064054,0,-0.291156,0.220000,0.212667,-0.042735,-0.082735,0.220000
108,80000000,0.462552,1.571686,1.307708,0.219988,-0.059441,0.220000,-0.064054,0.220000,-0.066758,0.220000,-0.066758,0,-0.303445,0.220000,0.212667,-0.044054,-0.084054,0.220000
108,100000000,0.463688,1.575937,1.306520,0.219988,-0.059368,0.220000,-0.066758,0.220000,-0.068231,0.220000,-0.068231,0,-0.310139,0.220000,0.212667,-0.046758,-0.086758,0.220000
108,140000000,0.465976,1.584434,1.304064,0.219987,-0.061921,0.220000,-0.068231,0.220000,-0.071314,0.220000,-0.071314,0,-0.324154,0.220000,0.212667,-0.048231,-0.088231,0.220000
108,180000000,0.468284,1.592925,1.301482,0.219986,-0.066319,0.220000,-0.071314,0.220000,-0.074619,0.220000,-0.074619,0,-0.339177,0.220000,0.212667,-0.051314,-0.091314,0.220000
108,200000000,0.469446,1.597169,1.300157,0.219986,-0.066230,0.220000,-0.074619,0.220000,-0.076526,0.220000,-0.076526,0,-0.347844,0.220000,0.212667,-0.054619,-0.094619,0.220000
108,220000000,0.470614,1.601411,1.298782,0.219985,-0.068787,0.220000,-0.076526,0.220000,-0.078389,0.220000,-0.078389,0,-0.356312,0.220000,0.212667,-0.056526,-0.096526,0.220000
108,260000000,0.472967,1.609890,1.295983,0.219984,-0.070597,0.220000,-0.078389,0.220000,-0.082504,0.220000,-0.082504,0,-0.375020,0.220000,0.212667,-0.058389,-0.098389,0.220000
108,280000000,0.474152,1.614127,1.294561,0.219984,-0.071076,0.220000,-0.082504,0.220000,-0.084780,0.220000,-0.084780,0,-0.385362,0.220000,0.212667,-0.062504,-0.102504,0.220000
108,320000000,0.476539,1.622596,1.291533,0.219983,-0.076853,0.220000,-0.084780,0.220000,-0.089600,0.220000,-0.089600,0,-0.407275,0.220000,0.212667,-0.064780,-0.104780,0.220000
108,360000000,0.478952,1.631058,1.288410,0.219981,-0.078916,0.220000,-0.089600,0.220000,-0.094833,0.220000,-0.094833,0,-0.431061,0.220000,0.212667,-0.069600,-0.109600,0.220000
108,380000000,0.480168,1.635286,1.286814,0.219981,-0.079812,0.220000,-0.094833,0.220000,-0.098027,0.220000,-0.098027,0,-0.445579,0.220000,0.212667,-0.074833,-0.114833,0.220000
108,420000000,0.482621,1.643737,1.283267,0.219979,-0.088603,0.220000,-0.098027,0.220000,-0.104119,0.220000,-0.104119,0,-0.473267,0.220000,0.212667,-0.078027,-0.118027,0.220000
108,440000000,0.483859,1.647959,1.281453,0.219978,-0.090701,0.220000,-0.104119,0.220000,-0.107874,0.220000,-0.107874,0,-0.490337,0.220000,0.212667,-0.084119,-0.124119,0.220000
108,480000000,0.486356,1.656396,1.277677,0.219976,-0.097292,0.220000,-0.107874,0.220000,-0.115590,0.220000,-0.115590,0,-0.525411,0.220000,0.212667,-0.087874,-0.127874,0.220000
108,500000000,0.487616,1.660611,1.275656,0.219975,-0.101065,0.220000,-0.115590,0.220000,-0.120135,0.220000,-0.120135,0,-0.546070,0.220000,0.212667,-0.095590,-0.135590,0.220000
108,540000000,0.490162,1.669034,1.271438,0.219972,-0.108449,0.220000,-0.120135,0.220000,-0.129883,0.220000,-0.129883,0,-0.590378,0.220000,0.212667,-0.100135,-0.140135,0.220000
108,580000000,0.492742,1.677446,1.266882,0.219969,-0.119517,0.220000,-0.129883,0.220000,-0.141247,0.220000,-0.141247,0,-0.642033,0.220000,0.212667,-0.109883,-0.149883,0.220000
108,600000000,0.494047,1.681647,1.264439,0.219967,-0.122158,0.220000,-0.141247,0.220000,-0.148671,0.220000,-0.148671,0,-0.675775,0.220000,0.212667,-0.121247,-0.161247,0.220000
108,640000000,0.496686,1.690041,1.259248,0.219963,-0.133066,0.220000,-0.148671,0.220000,-0.164293,0.220000,-0.164293,0,-0.746786,0.220000,0.212667,-0.128671,-0.168671,0.220000
108,660000000,0.498021,1.694233,1.256453,0.219961,-0.139740,0.220000,-0.164293,0.220000,-0.174921,0.220000,-0.174921,0,-0.795094,0.220000,0.212667,-0.144293,-0.184293,0.220000
108,700000000,0.500728,1.702604,1.250236,0.219955,-0.155265,0.220000,-0.174921,0.214744,-0.194921,0.214744,-0.194921,0,-0.907686,0.220000,0.212667,-0.154921,-0.194921,0.220000
108,720000000,0.502100,1.706784,1.246946,0.219952,-0.164521,0.214744,-0.194921,0.219690,-0.214921,0.219690,-0.214921,0,-0.978291,0.220000,0.207411,-0.174921,-0.214921,0.220000
108,760000000,0.504883,1.715127,1.240092,0.219790,-0.177435,0.219690,-0.214921,0.212357,-0.234921,0.212357,-0.234921,0,-1.198469,0.220000,0.212357,-0.194921,-0.234921,0.220000
108,800000000,0.507718,1.723430,1.232446,0.219056,-0.192761,0.212357,-0.234921,0.205023,-0.254921,0.205023,-0.254921,0,-5.871429,0.219690,0.205023,-0.214921,-0.254921,0.220000
108,820000000,0.509122,1.727448,1.228098,0.212791,-0.217374,0.205023,-0.254921,0.204227,-0.274921,0.204227,-0.274921,0,-1.346151,0.212357,0.197690,-0.234921,-0.274921,0.220000
108,860000000,0.511933,1.735353,1.219122,0.207225,-0.235130,0.204227,-0.274921,0.211560,-0.286268,0.211560,-0.286268,0,-1.353127,0.211560,0.196894,-0.254921,-0.294921,0.220000
108,880000000,0.513322,1.739193,1.214359,0.204145,-0.238149,0.211560,-0.286268,0.218894,-0.289663,0.218894,-0.289663,0,-1.323306,0.218894,0.204227,-0.266268,-0.306268,0.220000
108,920000000,0.516240,1.747060,1.204017,0.211460,-0.261637,0.218894,-0.289663,0.211560,-0.309663,0.211560,-0.309663,0,-6.095445,0.220000,0.211560,-0.269663,-0.309663,0.220000
108,940000000,0.517737,1.751016,1.198545,0.211451,-0.273585,0.211560,-0.309663,0.204227,-0.329663,0.204227,-0.329663,0,-6.118834,0.218894,0.204227,-0.289663,-0.329663,0.220000
108,980000000,0.520792,1.758892,1.187058,0.210929,-0.288905,0.204227,-0.329663,0.196894,-0.349663,0.196894,-0.349663,0,-6.166007,0.211560,0.196894,-0.309663,-0.349663,0.220000
109,0,0.522305,1.762690,1.180819,0.204430,-0.311950,0.196894,-0.349663,0.189560,-0.369663,0.189560,-0.369663,0,-6.274645,0.204227,0.189560,-0.329663,-0.369663,0.220000
109,40000000,0.525340,1.770121,1.167894,0.197252,-0.337079,0.189560,-0.369663,0.182227,-0.389663,0.182227,-0.389663,0,-6.393998,0.196894,0.182227,-0.349663,-0.389663,0.220000
109,60000000,0.526859,1.773751,1.161232,0.196726,-0.333113,0.182227,-0.389663,0.174894,-0.409663,0.174894,-0.409663,0,-6.431818,0.189560,0.174894,-0.369663,-0.409663,0.220000
109,100000000,0.529792,1.780562,1.147013,0.182043,-0.358011,0.174894,-0.409663,0.167560,-0.429663,0.167560,-0.429663,0,-6.396375,0.182227,0.167560,-0.389663,-0.429663,0.220000
109,140000000,0.532678,1.787016,1.131905,0.174685,-0.382298,0.167560,-0.429663,0.160227,-0.449663,0.160227,-0.449663,0,-6.197727,0.174894,0.160227,-0.409663,-0.449663,0.220000
109,160000000,0.534128,1.790169,1.124197,0.173508,-0.385402,0.160227,-0.449663,0.152894,-0.469663,0.152894,-0.469663,0,-6.273237,0.167560,0.152894,-0.429663,-0.469663,0.220000
109,200000000,0.536869,1.795960,1.107867,0.159983,-0.406660,0.152894,-0.469663,0.160227,-0.449663,0.160227,-0.449663,0,-0.797911,0.160227,0.145560,-0.449663,-0.489663,0.220000
109,220000000,0.538235,1.798751,1.099325,0.155336,-0.427116,0.160227,-0.449663,0.167560,-0.429663,0.167560,-0.429663,0,-0.563753,0.167560,0.152894,-0.429663,-0.469663,0.220000
109,260000000,0.541063,1.804340,1.082233,0.160558,-0.423562,0.167560,-0.429663,0.174894,-0.409663,0.174894,-0.409663,0,-1.476040,0.174894,0.160227,-0.409663,-0.449663,0.220000
109,280000000,0.542600,1.807310,1.074078,0.167216,-0.407762,0.174894,-0.409663,0.167560,-0.429663,0.167560,-0.429663,0,-6.649295,0.182227,0.167560,-0.389663,-0.429663,0.220000
109,320000000,0.545831,1.813351,1.058208,0.174286,-0.387133,0.167560,-0.429663,0.160227,-0.449663,0.160227,-0.449663,0,-6.961793,0.174894,0.160227,-0.409663,-0.449663,0.220000
109,340000000,0.547496,1.816394,1.050422,0.173421,-0.389304,0.160227,-0.449663,0.152894,-0.469663,0.152894,-0.469663,0,-7.012713,0.167560,0.152894,-0.429663,-0.469663,0.220000
109,380000000,0.550633,1.821973,1.033923,0.159804,-0.410934,0.152894,-0.469663,0.145560,-0.489663,0.145560,-0.489663,0,-6.909337,0.160227,0.145560,-0.449663,-0.489663,0.220000
109,400000000,0.552191,1.824659,1.025281,0.155240,-0.432121,0.145560,-0.489663,0.138227,-0.509663,0.138227,-0.509663,0,-6.756934,0.152894,0.138227,-0.469663,-0.509663,0.220000
109,440000000,0.555227,1.829761,1.007461,0.144318,-0.455148,0.138227,-0.509663,0.130894,-0.529663,0.130894,-0.529663,0,-4.987487,0.145560,0.130894,-0.489663,-0.529663,0.220000
109,460000000,0.556665,1.832111,0.998223,0.137776,-0.461890,0.130894,-0.529663,0.138227,-0.509663,0.138227,-0.509663,0,-0.679645,0.138227,0.123560,-0.509663,-0.549663,0.220000
109,500000000,0.559521,1.836633,0.979312,0.130496,-0.477686,0.138227,-0.509663,0.145560,-0.489663,0.145560,-0.489663,0,0.046242,0.145560,0.130894,-0.489663,-0.529663,0.220000
109,540000000,0.562566,1.841229,0.960376,0.144205,-0.469347,0.145560,-0.489663,0.138227,-0.509663,0.138227,-0.509663,0,-6.891607,0.152894,0.138227,-0.469663,-0.509663,0.220000
109,560000000,0.564189,1.843633,0.951129,0.144944,-0.462348,0.138227,-0.509663,0.130894,-0.529663,0.130894,-0.529663,0,-7.120878,0.145560,0.130894,-0.489663,-0.529663,0.220000
109,600000000,0.567368,1.848197,0.932191,0.137589,-0.472920,0.130894,-0.529663,0.123560,-0.549663,0.123560,-0.549663,0,-6.754946,0.138227,0.123560,-0.509663,-0.549663,0.220000
109,620000000,0.568882,1.850302,0.922611,0.129642,-0.479029,0.123560,-0.549663,0.117824,-0.569663,0.117824,-0.569663,0,-4.834878,0.130894,0.116227,-0.529663,-0.569663,0.220000
109,660000000,0.571791,1.854249,0.903581,0.122170,-0.476768,0.117824,-0.569663,0.125157,-0.549663,0.125157,-0.549663,0,-0.526168,0.125157,0.110490,-0.549663,-0.589663,0.220000
109,680000000,0.573206,1.856119,0.894084,0.117178,-0.474844,0.125157,-0.549663,0.117824,-0.529663,0.117824,-0.529663,0,0.574299,0.132490,0.117824,-0.529663,-0.569663,0.220000
109,720000000,0.576086,1.859817,0.875122,0.117124,-0.473795,0.117824,-0.529663,0.125157,-0.509663,0.125157,-0.509663,0,-0.109813,0.125157,0.110490,-0.509663,-0.549663,0.220000
109,760000000,0.579069,1.863493,0.856148,0.119605,-0.475399,0.125157,-0.509663,0.117824,-0.529663,0.117824,-0.529663,0,-4.837251,0.132490,0.117824,-0.489663,-0.529663,0.220000
109,780000000,0.580659,1.865407,0.846736,0.124329,-0.470619,0.117824,-0.529663,0.110490,-0.549663,0.110490,-0.549663,0,-6.811592,0.125157,0.110490,-0.509663,-0.549663,0.220000
109,820000000,0.583780,1.869052,0.827807,0.116993,-0.471447,0.110490,-0.549663,0.103157,-0.569663,0.103157,-0.569663,0,-5.694588,0.117824,0.103157,-0.529663,-0.569663,0.220000
109,840000000,0.585324,1.870810,0.818387,0.116967,-0.470998,0.103157,-0.569663,0.095824,-0.589663,0.095824,-0.589663,0,-6.172463,0.110490,0.095824,-0.549663,-0.589663,0.220000
109,880000000,0.588105,1.873882,0.799331,0.102356,-0.473753,0.095824,-0.589663,0.088490,-0.569663,0.088490,-0.569663,0,1.846544,0.103157,0.088490,-0.569663,-0.600000,0.220000
109,900000000,0.589432,1.875304,0.789748,0.097251,-0.479123,0.088490,-0.569663,0.081157,-0.549663,0.081157,-0.549663,0,3.113482,0.095824,0.081157,-0.549663,-0.589663,0.220000
109,940000000,0.591989,1.877980,0.770648,0.089932,-0.480233,0.081157,-0.549663,0.073824,-0.529663,0.073824,-0.529663,0,4.702451,0.088490,0.073824,-0.529663,-0.569663,0.220000
109,960000000,0.593115,1.879129,0.761090,0.080434,-0.477892,0.073824,-0.529663,0.066490,-0.509663,0.066490,-0.509663,0,6.812068,0.081157,0.066490,-0.509663,-0.549663,0.220000
110,0,0.595275,1.881270,0.741873,0.073117,-0.479146,0.066490,-0.509663,0.059157,-0.489663,0.059157,-0.489663,0,8.728791,0.073824,0.059157,-0.489663,-0.529663,0.220000
110,20000000,0.596327,1.882286,0.732297,0.073091,-0.478771,0.059157,-0.489663,0.051824,-0.469663,0.051824,-0.469663,0,8.860108,0.066490,0.051824,-0.469663,-0.509663,0.220000
110,60000000,0.598064,1.883916,0.713338,0.058525,-0.472014,0.051824,-0.469663,0.044490,-0.449663,0.044490,-0.449663,0,9.131631,0.059157,0.044490,-0.449663,-0.489663,0.220000
110,100000000,0.599643,1.885347,0.694963,0.051230,-0.453642,0.044490,-0.449663,0.037157,-0.429663,0.037157,-0.429663,0,9.369403,0.051824,0.037157,-0.429663,-0.469663,0.220000
110,120000000,0.600329,1.885952,0.686029,0.045675,-0.446701,0.037157,-0.429663,0.029824,-0.409663,0.029824,-0.409663,0,9.475506,0.044490,0.029824,-0.409663,-0.449663,0.220000
110,160000000,0.601440,1.886912,0.668723,0.036684,-0.432560,0.029824,-0.409663,0.022490,-0.389663,0.022490,-0.389663,0,9.693442,0.037157,0.022490,-0.389663,-0.429663,0.220000
110,180000000,0.601895,1.887293,0.660505,0.029627,-0.410882,0.022490,-0.389663,0.015157,-0.369663,0.015157,-0.369663,0,9.801285,0.029824,0.015157,-0.369663,-0.409663,0.220000
110,220000000,0.602671,1.887932,0.644353,0.020822,-0.397996,0.015157,-0.369663,0.007824,-0.349663,0.007824,-0.349663,0,10.018365,0.022490,0.007824,-0.349663,-0.389663,0.220000
110,240000000,0.602904,1.888119,0.636565,0.014937,-0.389386,0.007824,-0.349663,0.000490,-0.329663,0.000490,-0.329663,0,10.128262,0.015157,0.000490,-0.329663,-0.369663,0.220000
110,280000000,0.603203,1.888355,0.621660,0.007702,-0.366850,0.000490,-0.329663,0.000000,-0.309663,0.000000,-0.309663,0,10.342815,0.007824,0.000000,-0.309663,-0.349663,0.220000
110,320000000,0.603313,1.888440,0.607475,0.000000,-0.344663,0.000000,-0.309663,0.000000,-0.289663,0.000000,-0.289663,0,10.550762,0.007333,0.000000,-0.289663,-0.329663,0.220000
110,340000000,0.603313,1.888440,0.600582,0.000000,-0.344663,0.000000,-0.289663,0.000000,-0.269663,0.000000,-0.269663,0,10.652582,0.007333,0.000000,-0.269663,-0.309663,0.220000
110,380000000,0.603313,1.888440,0.587646,0.000000,-0.319663,0.000000,-0.269663,0.000000,-0.249663,0.000000,-0.249663,0,10.842296,0.007333,0.000000,-0.249663,-0.289663,0.220000
110,400000000,0.603313,1.888440,0.581402,0.000000,-0.312163,0.000000,-0.249663,0.000000,-0.229663,0.000000,-0.229663,0,10.933207,0.007333,0.000000,-0.229663,-0.269663,0.220000
110,440000000,0.603313,1.888440,0.569716,0.000000,-0.289663,0.000000,-0.229663,0.000000,-0.209663,0.000000,-0.209663,0,11.102231,0.007333,0.000000,-0.209663,-0.249663,0.220000
110,460000000,0.603313,1.888440,0.564322,0.000000,-0.269663,0.000000,-0.209663,0.000000,-0.189663,0.000000,-0.189663,0,11.179724,0.007333,0.000000,-0.189663,-0.229663,0.220000
110,500000000,0.603313,1.888440,0.553936,0.000000,-0.249663,0.000000,-0.189663,0.000000,-0.169663,0.000000,-0.169663,0,11.328046,0.007333,0.000000,-0.169663,-0.209663,0.220000
110,540000000,0.603313,1.888440,0.544349,0.000000,-0.234663,0.000000,-0.169663,0.000000,-0.149663,0.000000,-0.149663,0,11.463859,0.007333,0.000000,-0.149663,-0.189663,0.220000
110,560000000,0.603313,1.888440,0.539956,0.000000,-0.219663,0.000000,-0.149663,0.000000,-0.129663,0.000000,-0.129663,0,11.525747,0.007333,0.000000,-0.129663,-0.169663,0.220000
110,600000000,0.603313,1.888440,0.531670,0.000000,-0.194663,0.000000,-0.129663,0.000000,-0.109663,0.000000,-0.109663,0,11.641874,0.007333,0.000000,-0.109663,-0.149663,0.220000
110,620000000,0.603313,1.888440,0.527776,0.000000,-0.194663,0.000000,-0.109663,0.000000,-0.089663,0.000000,-0.089663,0,11.696159,0.007333,0.000000,-0.089663,-0.129663,0.220000
110,660000000,0.603313,1.888440,0.520940,0.000000,-0.169663,0.000000,-0.089663,0.000000,-0.069663,0.000000,-0.069663,0,11.791052,0.007333,0.000000,-0.069663,-0.109663,0.220000
110,680000000,0.603313,1.888440,0.517947,0.000000,-0.149663,0.000000,-0.069663,0.000000,-0.049663,0.000000,-0.049663,0,11.832427,0.007333,0.000000,-0.049663,-0.089663,0.220000
110,720000000,0.603313,1.888440,0.512360,0.000000,-0.134663,0.000000,-0.049663,0.000000,-0.029663,0.000000,-0.029663,0,11.909363,0.007333,0.000000,-0.029663,-0.069663,0.220000
