sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
151,160000000,-0.002804,0.023958,0.097062,0.122964,0.337239,0.135507,0.600000,0.145562,0.600000,0.145562,0.600000,0.059222,0.107763,0.068354,0.117004,0.075688,0.124338,0.075688,0.124338,0,8.664700,0.075688,0.061021,0.124338,0.109671,0.600000,0.580000,0.311127,0.110000,0.991533,1
151,180000000,-0.001684,0.026421,0.104121,0.135289,0.352937,0.145562,0.600000,0.155659,0.600000,0.155659,0.600000,0.068146,0.116873,0.075688,0.124338,0.083021,0.131671,0.083021,0.131671,0,8.529089,0.083021,0.068354,0.131671,0.117004,0.600000,0.580000,0.311127,0.110000,1.008468,1
151,220000000,0.000673,0.031581,0.118893,0.145369,0.378464,0.155659,0.600000,0.165789,0.600000,0.165789,0.600000,0.075525,0.124210,0.083021,0.131671,0.090354,0.139004,0.090354,0.139004,0,8.252409,0.090354,0.075688,0.139004,0.124338,0.600000,0.580000,0.311127,0.110000,0.993696,1
151,260000000,0.003276,0.037170,0.134416,0.163053,0.400911,0.165789,0.600000,0.167718,0.600000,0.167718,0.600000,0.088494,0.136949,0.090354,0.139004,0.097688,0.136333,0.097688,0.136333,0,7.967083,0.097688,0.083021,0.146338,0.131671,0.600000,0.580000,0.311127,0.110000,0.999321,1
151,280000000,0.004690,0.040154,0.142416,0.165137,0.399999,0.167718,0.600000,0.170283,0.600000,0.170283,0.600000,0.090699,0.137999,0.097688,0.136333,0.105021,0.134041,0.105021,0.134041,0,7.833171,0.105021,0.090354,0.143666,0.128999,0.600000,0.580000,0.311127,0.110000,0.991322,1
151,320000000,0.007703,0.046108,0.159476,0.166716,0.425544,0.170283,0.600000,0.171557,0.600000,0.171557,0.600000,0.098063,0.134826,0.105021,0.134041,0.112354,0.129647,0.112354,0.129647,0,7.576377,0.112354,0.097688,0.141374,0.126708,0.600000,0.580000,0.311127,0.110000,0.974262,1
151,340000000,0.009297,0.049076,0.168367,0.168440,0.444568,0.171557,0.600000,0.174984,0.600000,0.174984,0.600000,0.102863,0.133383,0.112354,0.129647,0.119688,0.127649,0.119688,0.127649,0,7.459602,0.119688,0.105021,0.136980,0.122314,0.600000,0.580000,0.311127,0.110000,0.983981,1
151,380000000,0.012768,0.054944,0.186841,0.169847,0.455089,0.174984,0.600000,0.177944,0.600000,0.177944,0.600000,0.111855,0.127815,0.119688,0.127649,0.127021,0.124619,0.127021,0.124619,0,7.282532,0.127021,0.112354,0.134982,0.120315,0.600000,0.580000,0.311127,0.110000,0.965507,1
151,420000000,0.016397,0.060882,0.206532,0.173573,0.487776,0.177944,0.600000,0.181277,0.600000,0.181277,0.600000,0.118184,0.127123,0.127021,0.124619,0.134354,0.121697,0.134354,0.121697,0,7.111805,0.134354,0.119688,0.131952,0.117285,0.600000,0.580000,0.311127,0.110000,0.960981,1
151,440000000,0.018257,0.063863,0.216702,0.175665,0.508484,0.181277,0.600000,0.185907,0.600000,0.185907,0.600000,0.122267,0.126131,0.134354,0.121697,0.141688,0.120357,0.141688,0.120357,0,7.033517,0.141688,0.127021,0.129030,0.114364,0.600000,0.580000,0.311127,0.110000,0.950812,1
151,460000000,0.020147,0.066862,0.227127,0.177260,0.521264,0.185907,0.600000,0.190705,0.600000,0.190705,0.600000,0.125278,0.125404,0.141688,0.120357,0.149021,0.119000,0.149021,0.119000,0,6.954216,0.149021,0.134354,0.127691,0.113024,0.600000,0.580000,0.311127,0.110000,0.940386,1
151,500000000,0.024257,0.072922,0.248283,0.185252,0.531728,0.190705,0.600000,0.195438,0.600000,0.195438,0.600000,0.139299,0.122124,0.149021,0.119000,0.156354,0.117257,0.156354,0.117257,0,6.852342,0.156354,0.141688,0.126334,0.111667,0.600000,0.580000,0.311127,0.110000,0.933536,1
151,540000000,0.028597,0.079091,0.269544,0.190037,0.531909,0.195438,0.600000,0.200683,0.600000,0.200683,0.600000,0.146671,0.120837,0.156354,0.117257,0.163688,0.116105,0.163688,0.116105,0,6.784983,0.163688,0.149021,0.124591,0.109924,0.600000,0.580000,0.311127,0.110000,0.925483,1
151,560000000,0.030770,0.082212,0.280123,0.190147,0.528974,0.200683,0.600000,0.206454,0.600000,0.206454,0.600000,0.146993,0.120619,0.163688,0.116105,0.171021,0.115650,0.171021,0.115650,0,6.758446,0.171021,0.156354,0.123438,0.108771,0.600000,0.580000,0.311127,0.110000,0.914903,1
151,600000000,0.035570,0.088599,0.301587,0.199938,0.535011,0.206454,0.600000,0.212627,0.600000,0.212627,0.600000,0.161197,0.118283,0.171021,0.115650,0.178354,0.115759,0.178354,0.115759,0,6.764763,0.178354,0.163688,0.122984,0.108317,0.600000,0.580000,0.311127,0.110000,0.904829,1
151,620000000,0.038012,0.091852,0.312290,0.203375,0.535159,0.212627,0.600000,0.218935,0.600000,0.218935,0.600000,0.165596,0.118065,0.178354,0.115759,0.185688,0.115986,0.185688,0.115986,0,6.778071,0.185688,0.171021,0.123092,0.108425,0.600000,0.580000,0.311127,0.110000,0.894126,1
151,660000000,0.043038,0.098519,0.333673,0.211661,0.535235,0.218935,0.600000,0.225541,0.600000,0.225541,0.600000,0.175539,0.118265,0.185688,0.115986,0.193021,0.116670,0.193021,0.116670,0,6.818003,0.193021,0.178354,0.123320,0.108653,0.600000,0.580000,0.311127,0.110000,0.882858,1
151,680000000,0.045706,0.101972,0.344405,0.218217,0.536599,0.225541,0.600000,0.232208,0.600000,0.232208,0.600000,0.183305,0.118396,0.193021,0.116670,0.200354,0.117384,0.200354,0.117384,0,6.859729,0.200354,0.185688,0.124003,0.109336,0.600000,0.580000,0.311127,0.110000,0.872126,1
151,720000000,0.051087,0.109034,0.365747,0.224962,0.533914,0.232208,0.600000,0.239284,0.600000,0.239284,0.600000,0.190922,0.118981,0.200354,0.117384,0.207688,0.118838,0.207688,0.118838,0,6.944744,0.207688,0.193021,0.124717,0.110050,0.600000,0.580000,0.311127,0.110000,0.860071,1
151,760000000,0.056623,0.116360,0.386933,0.234087,0.528712,0.239284,0.600000,0.246526,0.600000,0.246526,0.600000,0.201007,0.119970,0.207688,0.118838,0.215021,0.120587,0.215021,0.120587,0,7.046959,0.215021,0.200354,0.126172,0.111505,0.600000,0.580000,0.311127,0.110000,0.847429,1
151,780000000,0.059502,0.120172,0.397544,0.238840,0.530563,0.246526,0.600000,0.251414,0.600000,0.251414,0.600000,0.205952,0.120947,0.215021,0.120587,0.220000,0.121693,0.220000,0.121693,0,7.111558,0.220000,0.207688,0.127921,0.113254,0.600000,0.580000,0.311127,0.110000,0.836817,1
151,800000000,0.062419,0.124058,0.408077,0.242955,0.526642,0.251414,0.600000,0.251962,0.600000,0.251962,0.600000,0.210415,0.121460,0.220000,0.121693,0.220000,0.122821,0.220000,0.122821,0,7.177490,0.220000,0.212667,0.129026,0.114360,0.600000,0.580000,0.311127,0.110000,0.826285,1
151,840000000,0.068275,0.132035,0.429015,0.248600,0.520574,0.251962,0.600000,0.253085,0.600000,0.253085,0.600000,0.216169,0.122772,0.220000,0.122821,0.220000,0.125108,0.220000,0.125108,0,7.311156,0.220000,0.212667,0.130154,0.115488,0.600000,0.580000,0.311127,0.110000,0.813221,1
151,860000000,0.071203,0.136131,0.439419,0.251715,0.520219,0.253085,0.600000,0.253620,0.600000,0.253620,0.600000,0.219021,0.124059,0.220000,0.125108,0.220000,0.126186,0.220000,0.126186,0,7.374144,0.220000,0.212667,0.132442,0.117775,0.600000,0.580000,0.311127,0.110000,0.810089,1
151,900000000,0.076928,0.144438,0.459880,0.252724,0.510574,0.253620,0.600000,0.254564,0.600000,0.254564,0.600000,0.219404,0.125425,0.220000,0.126186,0.220000,0.128074,0.220000,0.128074,0,7.484437,0.220000,0.212667,0.133520,0.118853,0.600000,0.580000,0.311127,0.110000,0.789628,1
151,940000000,0.082472,0.152930,0.480088,0.254132,0.500952,0.254564,0.600000,0.255296,0.600000,0.255296,0.600000,0.219930,0.127334,0.220000,0.128074,0.220000,0.129522,0.220000,0.129522,0,7.569108,0.220000,0.212667,0.135407,0.120740,0.600000,0.580000,0.311127,0.110000,0.776146,1
151,960000000,0.085175,0.157244,0.490118,0.254508,0.501479,0.255296,0.600000,0.255568,0.600000,0.255568,0.600000,0.220174,0.127663,0.220000,0.129522,0.220000,0.130059,0.220000,0.130059,0,7.600439,0.220000,0.212667,0.136856,0.122189,0.600000,0.580000,0.311127,0.110000,0.772351,1
152,0,0.090440,0.165986,0.510024,0.255290,0.496360,0.255568,0.600000,0.255934,0.600000,0.255934,0.600000,0.220434,0.128771,0.220000,0.130059,0.220000,0.130774,0.220000,0.130774,0,7.642274,0.220000,0.212667,0.137392,0.122725,0.600000,0.580000,0.311127,0.110000,0.758231,1
152,20000000,0.093008,0.170402,0.519905,0.255407,0.494032,0.255934,0.600000,0.256057,0.600000,0.256057,0.600000,0.220561,0.128785,0.220000,0.130774,0.220000,0.131016,0.220000,0.131016,0,7.656361,0.220000,0.212667,0.138108,0.123441,0.600000,0.580000,0.311127,0.110000,0.748350,1
152,60000000,0.098007,0.179333,0.539514,0.255882,0.489262,0.256057,0.600000,0.256117,0.600000,0.256117,0.600000,0.220775,0.129360,0.220000,0.131016,0.220000,0.131132,0.220000,0.131132,0,7.663193,0.220000,0.212667,0.138349,0.123682,0.600000,0.580000,0.311127,0.110000,0.734121,1
152,100000000,0.102840,0.188359,0.558971,0.255964,0.485541,0.256117,0.600000,0.255989,0.600000,0.255989,0.600000,0.220956,0.129213,0.220000,0.131132,0.220000,0.130883,0.220000,0.130883,0,7.648626,0.220000,0.212667,0.138466,0.123799,0.600000,0.580000,0.311127,0.110000,0.719676,1
152,120000000,0.105195,0.192904,0.568649,0.255915,0.483897,0.255989,0.600000,0.255867,0.600000,0.255867,0.600000,0.221005,0.129032,0.220000,0.130883,0.220000,0.130644,0.220000,0.130644,0,7.634637,0.220000,0.212667,0.138217,0.123550,0.600000,0.580000,0.311127,0.110000,0.709998,1
152,160000000,0.109783,0.202050,0.587916,0.255792,0.480962,0.255867,0.600000,0.255475,0.600000,0.255475,0.600000,0.221134,0.128566,0.220000,0.130644,0.220000,0.129875,0.220000,0.129875,0,7.589733,0.220000,0.212667,0.137977,0.123310,0.600000,0.580000,0.311127,0.110000,0.695405,1
152,180000000,0.112016,0.206650,0.597509,0.255683,0.479626,0.255475,0.600000,0.255213,0.600000,0.255213,0.600000,0.221166,0.128293,0.220000,0.129875,0.220000,0.129359,0.220000,0.129359,0,7.559558,0.220000,0.212667,0.137209,0.122542,0.600000,0.580000,0.311127,0.110000,0.685813,1
152,220000000,0.116367,0.215894,0.616628,0.255252,0.477578,0.255213,0.600000,0.254572,0.600000,0.254572,0.600000,0.221246,0.127294,0.220000,0.129359,0.220000,0.128090,0.220000,0.128090,0,7.485380,0.220000,0.212667,0.136692,0.122026,0.600000,0.580000,0.311127,0.110000,0.671062,1
152,240000000,0.118482,0.220540,0.626153,0.255225,0.476268,0.254572,0.600000,0.254179,0.600000,0.254179,0.600000,0.221276,0.127188,0.220000,0.128090,0.220000,0.127306,0.220000,0.127306,0,7.439608,0.220000,0.212667,0.135423,0.120756,0.600000,0.580000,0.311127,0.110000,0.661536,1
152,280000000,0.122620,0.229837,0.645186,0.254301,0.475322,0.254179,0.600000,0.253330,0.600000,0.253330,0.600000,0.221302,0.125277,0.220000,0.127306,0.220000,0.125603,0.220000,0.125603,0,7.340058,0.220000,0.212667,0.134640,0.119973,0.600000,0.580000,0.311127,0.110000,0.646591,1
152,300000000,0.124632,0.234502,0.654678,0.254008,0.474579,0.253330,0.600000,0.252846,0.600000,0.252846,0.600000,0.221306,0.124675,0.220000,0.125603,0.220000,0.124623,0.220000,0.124623,0,7.282806,0.220000,0.212667,0.132936,0.118270,0.600000,0.580000,0.311127,0.110000,0.640930,1
152,340000000,0.128542,0.243866,0.673632,0.253548,0.474094,0.252846,0.600000,0.251758,0.600000,0.251758,0.600000,0.221335,0.123683,0.220000,0.124623,0.220000,0.122401,0.220000,0.122401,0,7.152969,0.220000,0.212667,0.131957,0.117290,0.600000,0.580000,0.311127,0.110000,0.621976,1
152,380000000,0.132334,0.253228,0.692558,0.252509,0.472607,0.251758,0.600000,0.250585,0.600000,0.250585,0.600000,0.221338,0.121534,0.220000,0.122401,0.220000,0.119971,0.220000,0.119971,0,7.010915,0.220000,0.212667,0.129735,0.115068,0.600000,0.580000,0.311127,0.110000,0.606862,1
152,400000000,0.134189,0.257905,0.702027,0.251571,0.473424,0.250585,0.600000,0.249965,0.600000,0.249965,0.600000,0.221318,0.119610,0.220000,0.119971,0.220000,0.118669,0.220000,0.118669,0,6.934833,0.220000,0.212667,0.127304,0.112637,0.600000,0.580000,0.311127,0.110000,0.601097,1
152,440000000,0.137808,0.267260,0.720966,0.250105,0.474628,0.249965,0.600000,0.248654,0.600000,0.248654,0.600000,0.221258,0.116607,0.220000,0.118669,0.220000,0.115882,0.220000,0.115882,0,6.771996,0.220000,0.212667,0.126002,0.111335,0.600000,0.580000,0.311127,0.110000,0.582157,1
152,460000000,0.139581,0.271928,0.730434,0.249643,0.473383,0.248654,0.600000,0.247984,0.600000,0.247984,0.600000,0.221253,0.115623,0.220000,0.115882,0.220000,0.114438,0.220000,0.114438,0,6.687594,0.220000,0.212667,0.123216,0.108549,0.600000,0.580000,0.311127,0.110000,0.575976,1
152,480000000,0.141324,0.276595,0.739900,0.249121,0.473325,0.247984,0.600000,0.247287,0.600000,0.247287,0.600000,0.221233,0.114531,0.220000,0.114438,0.220000,0.112919,0.220000,0.112919,0,6.598813,0.220000,0.212667,0.121771,0.107105,0.600000,0.580000,0.311127,0.110000,0.566509,1
152,520000000,0.144735,0.285916,0.758842,0.247935,0.473478,0.247287,0.600000,0.245848,0.600000,0.245848,0.600000,0.221213,0.111968,0.220000,0.112919,0.220000,0.109733,0.220000,0.109733,0,6.412642,0.220000,0.212667,0.120252,0.105585,0.600000,0.580000,0.311127,0.110000,0.550557,1
152,560000000,0.148038,0.295226,0.777779,0.246950,0.472899,0.245848,0.600000,0.244342,0.600000,0.244342,0.600000,0.221191,0.109811,0.220000,0.109733,0.220000,0.106316,0.220000,0.106316,0,6.212972,0.220000,0.212667,0.117066,0.102400,0.600000,0.580000,0.311127,0.110000,0.534438,1
152,580000000,0.149662,0.299864,0.787271,0.245718,0.474595,0.244342,0.600000,0.243582,0.600000,0.243582,0.600000,0.221132,0.107136,0.220000,0.106316,0.220000,0.104557,0.220000,0.104557,0,6.110145,0.220000,0.212667,0.113650,0.098983,0.600000,0.580000,0.311127,0.110000,0.524946,1
152,620000000,0.152840,0.309122,0.806284,0.243902,0.477193,0.243582,0.600000,0.242031,0.600000,0.242031,0.600000,0.221054,0.103068,0.220000,0.104557,0.220000,0.100891,0.220000,0.100891,0,5.895897,0.220000,0.212667,0.111890,0.097223,0.600000,0.580000,0.311127,0.110000,0.508592,1
152,640000000,0.154408,0.313729,0.815799,0.243307,0.475712,0.242031,0.600000,0.241259,0.600000,0.241259,0.600000,0.221034,0.101696,0.220000,0.100891,0.220000,0.099024,0.220000,0.099024,0,5.786843,0.220000,0.212667,0.108224,0.093557,0.600000,0.580000,0.311127,0.110000,0.499078,1
152,680000000,0.157495,0.322906,0.834882,0.241772,0.476521,0.241259,0.600000,0.239719,0.600000,0.239719,0.600000,0.220970,0.098113,0.220000,0.099024,0.220000,0.095213,0.220000,0.095213,0,5.564085,0.220000,0.212667,0.106358,0.091691,0.600000,0.580000,0.311127,0.110000,0.482762,1
152,700000000,0.158995,0.327499,0.844503,0.241584,0.481051,0.239719,0.600000,0.238913,0.600000,0.238913,0.600000,0.221066,0.097429,0.220000,0.095213,0.220000,0.093164,0.220000,0.093164,0,5.444378,0.220000,0.212667,0.102546,0.087879,0.600000,0.580000,0.311127,0.110000,0.473141,1
152,740000000,0.161998,0.336598,0.863656,0.239486,0.477795,0.238913,0.600000,0.237405,0.600000,0.237405,0.600000,0.220881,0.092549,0.220000,0.093164,0.220000,0.089224,0.220000,0.089224,0,5.214130,0.220000,0.212667,0.100497,0.085831,0.600000,0.580000,0.311127,0.110000,0.456727,1
152,760000000,0.163463,0.341144,0.873226,0.238805,0.478500,0.237405,0.600000,0.236638,0.600000,0.236638,0.600000,0.220868,0.090803,0.220000,0.089224,0.220000,0.087164,0.220000,0.087164,0,5.093741,0.220000,0.212667,0.096557,0.081891,0.600000,0.580000,0.311127,0.110000,0.449499,1
152,800000000,0.166328,0.350226,0.892467,0.237476,0.484909,0.236638,0.600000,0.235096,0.600000,0.235096,0.600000,0.220946,0.087050,0.220000,0.087164,0.220000,0.082885,0.220000,0.082885,0,4.843683,0.220000,0.212667,0.094497,0.079831,0.600000,0.580000,0.311127,0.110000,0.430259,1
152,840000000,0.169160,0.359241,0.911704,0.236061,0.482001,0.235096,0.600000,0.233616,0.600000,0.233616,0.600000,0.220814,0.083464,0.220000,0.082885,0.220000,0.078591,0.220000,0.078591,0,4.592731,0.220000,0.212667,0.090218,0.075552,0.600000,0.580000,0.311127,0.110000,0.413128,1
152,860000000,0.170567,0.363724,0.921324,0.234922,0.481015,0.233616,0.600000,0.232899,0.600000,0.232899,0.600000,0.220690,0.080523,0.220000,0.078591,0.220000,0.076433,0.220000,0.076433,0,4.466665,0.220000,0.212667,0.085924,0.071257,0.600000,0.580000,0.311127,0.110000,0.403508,1
152,900000000,0.173340,0.372665,0.940660,0.233140,0.487062,0.232899,0.600000,0.231494,0.600000,0.231494,0.600000,0.220718,0.075084,0.220000,0.076433,0.220000,0.072037,0.220000,0.072037,0,4.209734,0.220000,0.212667,0.083767,0.069100,0.600000,0.580000,0.311127,0.110000,0.386172,1
152,920000000,0.174716,0.377111,0.950312,0.232752,0.482628,0.231494,0.600000,0.230816,0.600000,0.230816,0.600000,0.220600,0.074225,0.220000,0.072037,0.220000,0.069830,0.220000,0.069830,0,4.080765,0.220000,0.212667,0.079370,0.064704,0.600000,0.580000,0.311127,0.110000,0.378767,1
152,960000000,0.177447,0.385969,0.969689,0.231363,0.483683,0.230816,0.600000,0.229513,0.600000,0.229513,0.600000,0.220537,0.069945,0.220000,0.069830,0.220000,0.065394,0.220000,0.065394,0,3.821523,0.220000,0.212667,0.077163,0.062497,0.600000,0.580000,0.311127,0.110000,0.359390,1
152,980000000,0.178783,0.390392,0.979358,0.231036,0.483423,0.229513,0.600000,0.228873,0.600000,0.228873,0.600000,0.220548,0.068818,0.220000,0.065394,0.220000,0.063109,0.220000,0.063109,0,3.687993,0.220000,0.212667,0.072727,0.058061,0.600000,0.580000,0.311127,0.110000,0.351876,1
153,20000000,0.181374,0.399247,0.998682,0.230625,0.483362,0.228873,0.600000,0.227608,0.600000,0.227608,0.600000,0.220621,0.067190,0.220000,0.063109,0.220000,0.058358,0.220000,0.058358,0,3.410340,0.220000,0.212667,0.070442,0.055776,0.600000,0.580000,0.311127,0.110000,0.332552,1
153,40000000,0.182705,0.403627,1.008426,0.228887,0.487206,0.227608,0.600000,0.227037,0.600000,0.227037,0.600000,0.220476,0.061476,0.220000,0.058358,0.220000,0.056087,0.220000,0.056087,0,3.277629,0.220000,0.212667,0.065691,0.051024,0.600000,0.580000,0.311127,0.110000,0.324507,1
153,80000000,0.185307,0.412381,1.027994,0.227886,0.493786,0.227037,0.600000,0.225920,0.600000,0.225920,0.600000,0.220451,0.057734,0.220000,0.056087,0.220000,0.051381,0.220000,0.051381,0,3.002617,0.220000,0.212667,0.063420,0.048753,0.600000,0.580000,0.311127,0.110000,0.304939,1
153,100000000,0.186593,0.416746,1.037710,0.227508,0.485801,0.225920,0.600000,0.225397,0.600000,0.225397,0.600000,0.220393,0.056451,0.220000,0.051381,0.220000,0.049026,0.220000,0.049026,0,2.865033,0.220000,0.212667,0.058714,0.044047,0.600000,0.580000,0.311127,0.110000,0.296822,1
153,140000000,0.189198,0.425407,1.057420,0.225756,0.489680,0.225397,0.600000,0.224430,0.600000,0.224430,0.600000,0.220179,0.049873,0.220000,0.049026,0.220000,0.044370,0.220000,0.044370,0,2.592893,0.220000,0.212667,0.056360,0.041693,0.600000,0.580000,0.311127,0.110000,0.277112,1
153,160000000,0.190503,0.429724,1.067209,0.225487,0.489454,0.224430,0.600000,0.223990,0.600000,0.223990,0.600000,0.220317,0.048008,0.220000,0.044370,0.220000,0.042088,0.220000,0.042088,0,2.459543,0.220000,0.212667,0.051703,0.037036,0.600000,0.580000,0.311127,0.110000,0.269119,1
153,200000000,0.193052,0.438360,1.086767,0.224892,0.489987,0.223990,0.600000,0.223150,0.600000,0.223150,0.600000,0.220360,0.044919,0.220000,0.042088,0.220000,0.037365,0.220000,0.037365,0,2.183556,0.220000,0.212667,0.049421,0.034754,0.600000,0.580000,0.311127,0.110000,0.249561,1
