sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772480031,974906684,-0.021356,-1.768989,2.478034,-1.398335,-0.657740,-1.299104,1,0.220498,-0.012816,0.220000,0.001469,0.220000,0.003838,0.220000,0.003838,0,0.017445,0.220000,0.212667,0.021469,-0.018531,0.220000
1772480031,999944186,-0.025841,-1.767230,2.477058,-1.395769,-0.661818,-1.300081,1,0.220415,0.010341,0.220000,0.003838,0.220000,-0.000429,0.220000,-0.000429,0,-0.001952,0.220000,0.212667,0.023838,-0.016162,0.220000
1772480032,24958217,-0.030009,-1.762501,2.477474,-1.395222,-0.668098,-1.299665,1,0.219473,-0.009656,0.220000,-0.000429,0.220000,0.003704,0.220000,0.003704,0,0.016836,0.220000,0.212667,0.019571,-0.020429,0.220000
1772480032,74973704,-0.039460,-1.756708,2.478504,-1.391055,-0.678370,-1.298634,1,0.219927,-0.005353,0.220000,0.003704,0.220000,-0.002785,0.220000,-0.002785,0,-0.012661,0.220000,0.212667,0.023704,-0.016296,0.220000
1772480032,100002967,-0.043833,-1.755087,2.477923,-1.388499,-0.682270,-1.299216,1,0.219329,0.002098,0.220000,-0.002785,0.220000,-0.007782,0.220000,-0.007782,0,-0.035373,0.220000,0.212667,0.017215,-0.022785,0.220000
1772480032,125119326,-0.048722,-1.750062,2.478179,-1.387547,-0.689216,-1.298959,1,0.219874,-0.001512,0.220000,-0.007782,0.220000,-0.004265,0.220000,-0.004265,0,-0.019388,0.220000,0.212667,0.012218,-0.027782,0.220000
1772480032,175036813,-0.057227,-1.744365,2.477942,-1.384085,-0.698850,-1.299197,1,0.219302,-0.012987,0.220000,-0.004265,0.220000,-0.007032,0.220000,-0.007032,0,-0.031963,0.220000,0.212667,0.015735,-0.024265,0.220000
1772480032,200029904,-0.061100,-1.740138,2.477623,-1.383477,-0.704550,-1.299516,1,0.220485,-0.025903,0.220000,-0.007032,0.220000,-0.002757,0.220000,-0.002757,0,-0.012534,0.220000,0.212667,0.012968,-0.027032,0.220000
1772480032,225013302,-0.066029,-1.737595,2.477465,-1.381020,-0.709523,-1.299673,1,0.220039,-0.020961,0.220000,-0.002757,0.220000,-0.006728,0.220000,-0.006728,0,-0.030581,0.220000,0.212667,0.017243,-0.022757,0.220000
1772480032,275048628,-0.075127,-1.731281,2.477343,-1.377447,-0.720005,-1.299796,1,0.219326,0.001532,0.220000,-0.006728,0.220000,-0.009181,0.220000,-0.009181,0,-0.041731,0.220000,0.212667,0.013272,-0.026728,0.220000
1772480032,300097897,-0.079933,-1.727003,2.476991,-1.376119,-0.726301,-1.300148,1,0.220019,-0.007023,0.220000,-0.009181,0.220000,-0.007002,0.220000,-0.007002,0,-0.031829,0.220000,0.212667,0.010819,-0.029181,0.220000
1772480032,325060037,-0.084698,-1.723583,2.476834,-1.374314,-0.731881,-1.300305,1,0.220313,-0.038283,0.220000,-0.007002,0.220000,-0.007777,0.220000,-0.007777,0,-0.035352,0.220000,0.212667,0.012998,-0.027002,0.220000
