sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772478895,472116756,-0.730534,-1.336456,-2.480285,-1.069790,-1.344962,-0.072575,1,0.170642,0.585909,0.170385,0.575930,0.177718,0.555930,0.177718,0.555930,0,3.073437,0.177718,0.163051,0.595930,0.555930,0.220000
1772478895,497101881,-0.734103,-1.338524,-2.465345,-1.065755,-1.345817,-0.057634,1,0.183631,0.626834,0.177718,0.555930,0.185051,0.535930,0.185051,0.535930,0,2.778712,0.185051,0.170385,0.575930,0.535930,0.220000
1772478895,547240809,-0.740308,-1.344011,-2.436998,-1.057650,-1.345558,-0.029544,1,0.189839,0.591661,0.185051,0.535930,0.192385,0.515930,0.192385,0.515930,0,2.538644,0.192385,0.177718,0.555930,0.515930,0.220000
1772478895,572149504,-0.744182,-1.345161,-2.423188,-1.055818,-1.343854,-0.018342,1,0.191718,0.472042,0.192385,0.515930,0.199718,0.495930,0.199718,0.495930,0,2.411447,0.199718,0.185051,0.535930,0.495930,0.220000
1772478895,597243170,-0.747451,-1.348720,-2.411007,-1.051006,-1.343415,-0.006161,1,0.192846,0.503739,0.199718,0.495930,0.207051,0.483778,0.207051,0.483778,0,2.336514,0.207051,0.192385,0.515930,0.475930,0.220000
1772478895,622241611,-0.751637,-1.351157,-2.398564,-1.046267,-1.344422,0.006282,1,0.208481,0.509417,0.207051,0.483778,0.214385,0.463778,0.214385,0.463778,0,2.103768,0.214385,0.199718,0.503778,0.463778,0.220000
1772478895,672346297,-0.758238,-1.358756,-2.374913,-1.035475,-1.345447,0.032128,1,0.216469,0.465239,0.214385,0.463778,0.220000,0.443778,0.220000,0.443778,0,1.933581,0.220000,0.207051,0.483778,0.443778,0.220000
1772478895,697402918,-0.761858,-1.360294,-2.362740,-1.031758,-1.346732,0.044301,1,0.221410,0.472048,0.220000,0.443778,0.220000,0.423778,0.220000,0.423778,0,1.865414,0.220000,0.212667,0.463778,0.423778,0.220000
1772478895,722375667,-0.765563,-1.364996,-2.351098,-1.025857,-1.345725,0.055943,1,0.220211,0.421197,0.220000,0.423778,0.220000,0.403778,0.220000,0.403778,0,1.809835,0.220000,0.212667,0.443778,0.403778,0.220000
1772478895,772474430,-0.773904,-1.373961,-2.328638,-1.008707,-1.342696,0.080540,1,0.219597,0.406135,0.220000,0.403778,0.220000,0.383778,0.220000,0.383778,0,1.703434,0.220000,0.212667,0.423778,0.383778,0.220000
1772478895,797465347,-0.776519,-1.376545,-2.319498,-1.005035,-1.342523,0.089680,1,0.219895,0.397417,0.220000,0.383778,0.220000,0.365695,0.220000,0.365695,0,1.662251,0.220000,0.212667,0.403778,0.363778,0.220000
1772478895,847542840,-0.783595,-1.385377,-2.300578,-0.993754,-1.340586,0.108389,1,0.220118,0.376770,0.220000,0.365695,0.220000,0.346343,0.220000,0.346343,0,1.574285,0.220000,0.212667,0.385695,0.345695,0.220000
